timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
210,0,0.002143537,0.5,0,1,0.263158275,0.14893641,0.050572342,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003430846,0.5,0.5,0.5,0.5,0,0,0,0.198684346,0,0.001960383,1,0,1,1,0,0.219750465,0.44305672,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000648881,0.000147089,1,0,1,0
211,0,0.001317376,0.5,0,1,0.263158275,0.152147413,0.050860763,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.00368072,0.5,0.5,0.5,0.5,0,0,0,0.199310266,0,0.001409693,1,0,1,1,0,0.219750465,0.445082581,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000648881,0.000147089,1,0,1,0
212,0,0.002768833,0.5,0,1,0.267786233,0.147732441,0.051437605,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003294536,0.5,0.5,0.5,0.5,0,0,0,0.20119047,0,0.002202645,1,0,1,1,0,0.219750465,0.446768824,0.276181596,0.387941534,0.000146134,0.000191031,0.000168563,0,0,1,0.000187936,0,0.000648881,0.000147089,1,0,1,0
213,0,0.00272412,0.5,0,1,0.267786233,0.150542538,0.051437605,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003135422,0.5,0.5,0.5,0.5,0,0,0,0.20119047,0,0.002290865,1,0,1,1,0,0.219750465,0.446768824,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000626447,0,0.000648881,0.000147089,1,0,1,0
214,0,0.001518355,0.5,0,1,0.264315264,0.144119279,0.05138941,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003158169,0.5,0.5,0.5,0.5,0,0,0,0.20119047,0,0.001630015,1,0,1,1,0,0.219750465,0.446094853,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.000626447,0,0.000689434,0.000147089,1,0,1,0
215,0,0.00125042,0.5,0,1,0.266629243,0.149739474,0.051822042,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003135422,0.5,0.5,0.5,0.5,0,0,0,0.201660522,0,0.001938328,1,0,1,1,0,0.220785623,0.447107126,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
216,0,0.001719335,0.5,0,1,0.263158275,0.149739474,0.051822042,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003090042,0.5,0.5,0.5,0.5,0,0,0,0.203697818,0,0.003017709,1,0,1,1,0,0.219750465,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
217,0,0.002054282,0.5,0,1,0.263158275,0.146125686,0.051822042,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003090042,0.5,0.5,0.5,0.5,0,0,0,0.203697818,0,0.002797445,1,0,1,1,0,0.21354597,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
218,0,0.001339675,0.5,0,1,0.267786233,0.148133346,0.052302868,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003044549,0.5,0.5,0.5,0.5,0,0,0,0.203697818,0,0.00191633,1,0,1,1,0,0.216131042,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
219,0,0.000870817,0.5,0,1,0.267786233,0.146125686,0.052302868,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.002635561,0.5,0.5,0.5,0.5,0,0,0,0.201974093,0,0.00167401,1,0,1,1,0,0.216131042,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
220,0,0.001652323,0.5,0,1,0.267786233,0.150542538,0.052302868,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003112732,0.5,0.5,0.5,0.5,0,0,0,0.204012,0,0.001233538,1,0,1,1,0,0.213029601,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0.000202858,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
221,0,0.000357247,0.5,0,1,0.267786233,0.149539021,0.053264147,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003385353,0.5,0.5,0.5,0.5,0,0,0,0.204012,0,0.000770897,1,0,1,1,0,0.213029601,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
222,0,0.000982428,0.5,0,1,0.267786233,0.151746507,0.053072117,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003067295,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.001740118,1,0,1,1,0,0.213029601,0.448793369,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
223,0,0.001563011,0.5,0,1,0.260844296,0.145724154,0.053072117,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002976422,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.000748842,1,0,1,1,0,0.213029601,0.450143943,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000729987,0.000147089,1,0,1,0
224,0,0.001540712,0.5,0,1,0.263158275,0.145724154,0.053072117,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002953675,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.000991219,1,0,1,1,0,0.213029601,0.450143943,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000648881,0.000147089,1,0,1,0
225,0,0.001205764,0.5,0,1,0.266627439,0.146929377,0.053552568,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002408434,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.002026491,1,0,1,1,0,0.213029601,0.450143943,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.000648881,0.000147089,1,0,1,0
226,0,0.000893174,0.5,0,1,0.266627439,0.146126313,0.053552568,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002930985,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.001233481,1,0,1,1,0,0.213029601,0.452168487,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.00040555,0.000147089,1,0,1,0
227,0,0.001049441,0.5,0,1,0.266627439,0.148535505,0.054177606,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002817365,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.002070544,1,0,1,1,0,0.210444529,0.451831502,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.00040555,0.000147089,1,0,1,0
228,0,0.000647481,0.5,0,1,0.266627439,0.148535505,0.05393738,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002544687,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.001585904,1,0,1,1,0,0.208892195,0.451831502,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,6.26E-05,0,0.00040555,0.000147089,1,0,1,0
229,0,0.000669838,0.5,0,1,0.266627439,0.148535505,0.05393738,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002362997,0.5,0.5,0.5,0.5,0,0,0,0.205890982,0,0.002114596,1,0,1,1,0,0.209926547,0.451831502,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,3.13E-05,0,0.00040555,0.000147089,1,0,1,0
230,0,0.000826161,0.5,0,1,0.260844296,0.148535505,0.054417832,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002817365,0.5,0.5,0.5,0.5,0,0,0,0.20808537,0,0.001035272,1,0,1,1,0,0.209926547,0.45318076,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0,0.000147089,1,0,1,0
231,0,0.000446501,0.5,0,1,0.267786233,0.148535505,0.054417832,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.003044605,0.5,0.5,0.5,0.5,0,0,0,0.20808537,0,0.002136594,1,0,1,1,0,0.209926547,0.45318076,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0.000162219,0.000147089,1,0,1,0
232,0,0.000781449,0.5,0,1,0.263158275,0.148735957,0.054802643,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002840111,0.5,0.5,0.5,0.5,0,0,0,0.209652614,0,0.002246755,1,0,1,1,0,0.209926547,0.45318076,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0.000162219,0.000147089,1,0,1,0
233,0,0.001205708,0.5,0,1,0.267786233,0.150943444,0.054802643,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.003044605,0.5,0.5,0.5,0.5,0,0,0,0.209652614,0,0.000550633,1,0,1,1,0,0.209926547,0.453517745,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0.000162219,0.000147089,1,0,1,0
234,0,0.000870817,0.5,0,1,0.267786233,0.148133346,0.055379486,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002544687,0.5,0.5,0.5,0.5,0,0,0,0.209652614,0,0.000770897,1,0,1,1,0,0.209926547,0.455711441,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0.000202858,0,1,0,0,0.000162219,0.000147089,1,0,1,0
235,0,0,0.5,0,1,0.260844296,0.146929377,0.05528347,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.00247656,0.5,0.5,0.5,0.5,0,0,0,0.211218637,0,0.001652012,1,0,1,1,0,0.209926547,0.456554562,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0.000162219,0.000147089,1,0,1,0
236,0,4.47E-05,0.5,0,1,0.266627439,0.146929377,0.05528347,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.003112732,0.5,0.5,0.5,0.5,0,0,0,0.211218637,0,0.001079325,1,0,1,1,0,0.210444529,0.456554562,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0,0.000147089,1,0,1,0
237,0,6.70E-05,0.5,0,1,0.266627439,0.146929377,0.05528347,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.003589904,0.5,0.5,0.5,0.5,0,0,0,0.209652614,0,0.001762116,1,0,1,1,0,0.208375826,0.454193032,0.276694254,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0,0.000147089,1,0,1,0
238,0,0.00035719,0.5,0,1,0.266627439,0.146929377,0.055667907,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.003044605,0.5,0.5,0.5,0.5,0,0,0,0.209652614,0,0.001079325,1,0,1,1,0,0.20423842,0.457061356,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0,0.000147089,1,0,1,0
239,0,0.00073685,0.5,0,1,0.263158275,0.146929377,0.055956328,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.002930985,0.5,0.5,0.5,0.5,0,0,0,0.210278534,0,0.001585962,1,0,1,1,0,0.207857844,0.457735985,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0,0,0,0.000147089,1,0,1,0
240,0.00149227,0.000826105,0,0,1,0.263158275,0.14893641,0.056484975,0,0,1,1,0,1,0,1,0.120986153,0.000108992,0.002930985,0.5,0.5,0.5,0.5,0,0,0,0.213413024,0,0.002378971,1,0,1,1,0,0.204756403,0.458242121,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001503476,0,0.00259551,0.000147089,1,0,1,0
241,0.896197738,0.00216595,1,0,1,0.267786233,0.144119279,0.056340765,0,1,1,1,0,1,0,1,0.120986153,0.000108992,0.002499307,0.5,0.5,0.5,0.5,0,0,0,0.211532819,0,0.00105727,1,0,1,1,0,0.20785865,0.457566834,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.005888617,0,0.007624307,0.000147089,1,0,1,0
242,0.957440329,0.005113406,1,0,1,0.266627439,0.144119279,0.056340765,0,1,1,1,0,1,0,1,0.120986153,0.000108992,0.001704078,0.5,0.5,0.5,0.5,0,0,0,0.213098842,0,0.000881058,1,0,1,1,0,0.208375826,0.459254394,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
243,0.91702972,0.00745798,1,0,1,0.268363825,0.144119279,0.056821591,0,1,1,1,0,1,0,1,0.120681807,0.000108992,0.002181193,0.5,0.5,0.5,0.5,0,0,0,0.213098842,0,0.002312806,1,0,1,1,0,0.207857844,0.459254394,0.276181596,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
244,0.979764783,0.016032526,1,0,1,0.270100212,0.145724154,0.057110013,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001454147,0.5,0.5,0.5,0.5,0,0,0,0.214980269,0,0.001079325,1,0,1,1,0,0.204756403,0.459254394,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
245,0.923655452,0.018109165,1,0,1,0.280511314,0.146929377,0.057110013,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.000727102,0.5,0.5,0.5,0.5,0,0,0,0.214353126,0,0.001079325,1,0,1,1,0,0.204756403,0.459254394,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
246,0.975407392,0.026906991,1,0,1,0.283980477,0.146929377,0.05778287,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.002408434,0.5,0.5,0.5,0.5,0,0,0,0.212785882,0,0.001321587,1,0,1,1,0,0.202171331,0.459254394,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
247,0.956306252,0.030747677,1,0,1,0.283980477,0.149739474,0.05778287,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.00131778,0.5,0.5,0.5,0.5,0,0,0,0.215293229,0,0.001630015,1,0,1,1,0,0.202171331,0.459254394,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
248,0.915418157,0.039054231,1,0,1,0.285135662,0.149739474,0.058071291,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.000772539,0.5,0.5,0.5,0.5,0,0,0,0.215293229,0,0.001497856,1,0,1,1,0,0.202171331,0.460603651,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
249,0.971766231,0.04369878,1,0,1,0.286294457,0.149137489,0.058744524,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001340527,0.5,0.5,0.5,0.5,0,0,0,0.215293229,0,0.001255536,1,0,1,1,0,0.202171331,0.460603651,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
250,0.917447568,0.04369878,1,0,1,0.295546763,0.149337942,0.058744524,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001613205,0.5,0.5,0.5,0.5,0,0,0,0.215293229,0,0.001938328,1,0,1,1,0,0.202171331,0.463641785,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
251,0.975168649,0.055109114,1,0,1,0.295546763,0.15014038,0.059080953,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.000363608,0.5,0.5,0.5,0.5,0,0,0,0.217800576,0,0.002312863,1,0,1,1,0,0.200102628,0.462629512,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,0.000147089,1,0,1,0
252,0.961857546,0.060311889,1,0,1,0.295546763,0.15014038,0.058840539,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.00011362,0.5,0.5,0.5,0.5,0,0,0,0.217800576,0,0.00110138,1,0,1,1,0,0.202171331,0.462629512,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000147089,1,0,1,0
253,0.918163798,0.064733101,1,0,1,0.295546763,0.15014038,0.058840539,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0,0.5,0.5,0.5,0.5,0,0,0,0.216546902,0,0.001696065,1,0,1,1,0,0.202171331,0.465328028,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005951275,0,0.007624307,9.19E-05,1,0,1,0
254,0.976899491,0.073218336,1,0,1,0.29728315,0.15014038,0.059321366,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.000454481,0.5,0.5,0.5,0.5,0,0,0,0.216860474,0,0.001696065,1,0,1,1,0,0.198033925,0.465328028,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005951275,0,0.007624307,7.35E-05,1,0,1,0
255,0.934280367,0.077795872,1,0,1,0.299019537,0.152548945,0.059321366,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.00113609,0.5,0.5,0.5,0.5,0,0,0,0.216860474,0,0.002180647,1,0,1,1,0,0.199843637,0.463303483,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005951275,0,0.007624307,7.35E-05,1,0,1,0
256,0.941264121,0.08337825,1,0,1,0.299019537,0.152147413,0.059657795,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001613205,0.5,0.5,0.5,0.5,0,0,0,0.216233331,0,0.002819443,1,0,1,1,0,0.197517557,0.464991042,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005951275,0,0.007624307,7.35E-05,1,0,1,0
257,0.976004343,0.089920757,1,0,1,0.297860742,0.153753541,0.059994224,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001454147,0.5,0.5,0.5,0.5,0,0,0,0.216233331,0,0.002511073,1,0,1,1,0,0.199068277,0.464991042,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005951275,0,0.007624307,7.35E-05,1,0,1,0
258,0.91959663,0.093292528,1,0,1,0.290918805,0.153753541,0.059994224,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001522331,0.5,0.5,0.5,0.5,0,0,0,0.218426496,0,0.001321587,1,0,1,1,0,0.199068277,0.464991042,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
259,0.971706591,0.10142046,1,0,1,0.290918805,0.151545428,0.060571066,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.00113609,0.5,0.5,0.5,0.5,0,0,0,0.218426496,0,0.001630015,1,0,1,1,0,0.199068277,0.464991042,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
260,0.955828765,0.102737892,1,0,1,0.290918805,0.149739474,0.060090614,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001340527,0.5,0.5,0.5,0.5,0,0,0,0.219366598,0,0.001541909,1,0,1,1,0,0.199068277,0.464991042,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
261,0.914343719,0.111379451,1,0,1,0.290918805,0.149739474,0.060667457,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.001317837,0.5,0.5,0.5,0.5,0,0,0,0.219366598,0,0.002026491,1,0,1,1,0,0.199068277,0.465497178,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
262,0.977675546,0.119596694,1,0,1,0.285137467,0.152950477,0.060667457,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.002090319,0.5,0.5,0.5,0.5,0,0,0,0.220620883,0,0.000991219,1,0,1,1,0,0.199068277,0.468364845,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
263,0.929803697,0.121249073,1,0,1,0.286294457,0.150542538,0.061051893,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.003271789,0.5,0.5,0.5,0.5,0,0,0,0.220620883,0,0.000616741,1,0,1,1,0,0.199068277,0.468364845,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.006013914,0,0.007624307,7.35E-05,1,0,1,0
264,0.959231183,0.13053817,1,0,1,0.286294457,0.150542538,0.061051893,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.003067295,0.5,0.5,0.5,0.5,0,0,0,0.220620883,0,0.001145433,1,0,1,1,0,0.199068277,0.466678602,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005638042,0,0.007624307,7.35E-05,1,0,1,0
265,0.967289375,0.13652245,1,0,1,0.286294457,0.152950477,0.061051893,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.002681054,0.5,0.5,0.5,0.5,0,0,0,0.220620883,0,0.002180647,1,0,1,1,0,0.199068277,0.468364845,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005732,0,0.007624307,7.35E-05,1,0,1,0
266,0.917746137,0.142372763,1,0,1,0.286294457,0.149538395,0.061051893,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.002976422,0.5,0.5,0.5,0.5,0,0,0,0.221717466,0,0.001652012,1,0,1,1,0,0.199068277,0.467690874,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0.000405432,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
267,0.979227657,0.146972599,1,1,1,0.279352519,0.15014038,0.061244299,0,1,1,1,0,1,0,1,0.121138373,0.000108992,0.002272066,0.5,0.5,0.5,0.5,0,0,0,0.221246803,0,0.001894275,1,0,1,1,0,0.199068277,0.469040132,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
268,0.939951126,0.152465665,1,1,1,0.308849436,0.153753541,0.055331478,0.917263438,1,1,1,1,1,1,1,0.121138373,0.000108992,0.002044826,0.5,0.5,0.5,0.5,0,0,0,0.222186906,0,0.002334861,1,0,1,1,0,0.198034732,0.469040132,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
269,0.925267016,0.151304613,1,1,1,0.61712128,0.186069033,0.094846675,0.993661493,1,1,1,1,1,1,1,0.121138373,0.000108992,0.002976422,0.5,0.5,0.5,0.5,0,0,0,0.222501088,0,0.00105727,1,0,1,1,0,0.197001188,0.469040132,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
270,0.973019586,0.151014265,1,1,1,0.599771851,0.201324742,0.128160818,0.994176616,1,1,1,1,1,1,1,0.121138373,0.000108992,0.007134314,0.5,0.5,0.5,0.5,0,0,0,0.22375415,0,0.00081495,1,0,1,1,0,0.194932485,0.469040132,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
271,0.92240191,0.152086062,1,1,1,0.590515934,0.20413484,0.124699577,0.994176616,1,1,1,1,1,1,1,0.121138373,0.000108992,0.012269125,0.5,0.5,0.5,0.5,0,0,0,0.22375415,0,0.001123378,1,0,1,1,0,0.194416116,0.472076948,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
272,0.974690976,0.152287042,1,1,1,0.590515934,0.402849937,0.115950552,0.995233202,1,1,1,1,1,1,1,0.121138373,0.000108992,0.020448541,0.5,0.5,0.5,0.5,0,0,0,0.22375415,0,0.001982438,1,0,1,1,0,0.194416116,0.470727691,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.005825958,0,0.007624307,7.35E-05,1,0,1,0
273,0.965379242,0.150634662,1,1,1,0.587046771,0.608188746,0.118161906,0.994846759,1,1,1,1,1,1,1,0.121138373,0.000108992,0.025378858,0.5,0.5,0.5,0.5,0,0,0,0.22375415,0,0.001035272,1,0,1,1,0,0.193122773,0.470727691,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
274,0.919536804,0.153247227,1,1,1,0.591095332,0.739863667,0.155946576,0.99659862,1,1,1,1,1,1,1,0.121138373,0.000108992,0.031263518,0.5,0.5,0.5,0.5,0,0,0,0.22375415,0,0.001630015,1,0,1,1,0,0.19182943,0.470727691,0.279260747,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
275,0.977556081,0.152689001,1,1,1,0.590515934,0.798072647,0.203538129,0.995980552,1,1,1,1,1,1,1,0.121138373,0.000108992,0.039329371,0.5,0.5,0.5,0.5,0,0,0,0.225321395,0,0.002445022,1,0,1,1,0,0.187177269,0.472414592,0.279260747,0.388263333,0.000182668,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
276,0.934936958,0.150076435,1,1,1,0.592829914,0.821355236,0.244111183,0.996495675,1,1,1,1,1,1,1,0.121138373,0.000108992,0.044100688,0.5,0.5,0.5,0.5,0,0,0,0.225321395,0,0.001255536,1,0,1,1,0,0.19027871,0.472413934,0.279260747,0.388263333,0.000219202,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
277,0.949083569,0.153381195,1,1,1,0.597457872,0.829987234,0.282905702,0.996341058,1,1,1,1,1,1,1,0.121138373,0.000108992,0.049031005,0.5,0.5,0.5,0.5,0,0,0,0.225948538,0,0.000396419,1,0,1,1,0,0.187177269,0.472413934,0.279260747,0.388520705,0.000219202,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
278,0.970154481,0.150813342,1,1,1,0.607865363,0.838617978,0.319488681,0.99585147,1,1,1,1,1,1,1,0.121138373,0.000108992,0.053893196,0.5,0.5,0.5,0.5,0,0,0,0.227828742,0,0.000572688,1,0,1,1,0,0.187177269,0.474102151,0.279260747,0.388520705,7.31E-05,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
279,0.921984063,0.151170589,1,1,1,0.607865363,0.841428076,0.355446621,0.995310209,1,1,1,1,1,1,1,0.121138373,0.000108992,0.061413693,0.5,0.5,0.5,0.5,0,0,0,0.227828742,0,0.000616741,1,0,1,1,0,0.189762341,0.473764508,0.279260747,0.388520705,0,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
